Node,StorageType,Period,storPWInvCap_MW,storPWInstalledCap_MW,storENInvCap_MWh,storENInstalledCap_MWh,DiscountedInvestmentCostPWEN_EuroPerMWMWh,ExpectedAnnualDischargeVolume_GWh,ExpectedAnnualLossesChargeDischarge_GWh
Austria,HydroPumpStorage,2020-2025,2.1499317881534807e-06,3503.000002149932,1.843523932620883e-06,124704.00000184352,2.450998390486344,1928.332202699352,482.0830511149413
Austria,HydroPumpStorage,2025-2030,3.8140301228099723e-06,3503.000005944712,9.112394149112345e-07,124704.00000271628,3.212779913144083,2358.0550919097977,589.5137729682147
Austria,HydroPumpStorage,2030-2035,1276.3374661606222,4779.337472086192,4.842739990434219e-07,124704.00000316201,822738510.8211836,7402.175974339324,1850.543993357237
Austria,HydroPumpStorage,2035-2040,475.1624491911859,5254.499921333243,4.423042880469461e-07,124704.00000356584,239989325.5756684,9576.45001799892,2394.112504496317
Austria,HydroPumpStorage,2040-2045,3.450589001659376e-07,5254.499921349313,7.876573259755e-07,124704.00000431502,0.14830371500541586,11162.48378167882,2790.620945243018
Austria,HydroPumpStorage,2045-2050,1.5956034756056354e-06,5254.499921425028,1.4910162172415559e-06,124704.00000396246,0.3984091820593756,10145.246248039457,2536.311561985405
Austria,HydroPumpStorage,2050-2055,3.200530920087475e-06,5254.49992041614,1.8651619613733803e-06,124704.00000491642,0.45083112852371665,9799.729456231133,2449.9323640543275
Austria,HydroPumpStorage,2055-2060,1276.3372011557174,5254.499655411137,4.7675546045303375e-06,124704.00000919968,74633207.09747325,10244.445083705514,2561.111270811494
Austria,Li-Ion_BESS,2020-2025,0.0005169460321362667,0.0005169460321362667,0.0010338920642725335,0.0010338920642725335,305.16180237661314,0.0015135583826957348,0.00016817175299503113
Austria,Li-Ion_BESS,2025-2030,0.006366531347524554,0.006883458129877232,0.01273306269502185,0.013766916259754463,2394.8934821157973,0.005091979337251147,0.000565774024068159
Austria,Li-Ion_BESS,2030-2035,3.0742933733205058e-06,0.006886513173473841,6.148586744655096e-06,0.013773026346947681,0.892508329468539,0.008776889211515433,0.0009752084692816938
Austria,Li-Ion_BESS,2035-2040,132.96719396075014,132.97356295090594,265.9343851047738,265.9471259018119,30245792.858917788,97.71320398828362,10.85702266387177
Austria,Li-Ion_BESS,2040-2045,3585.7933772516562,3718.760574812907,7171.586757532437,7437.521149625814,639085905.0205792,2730.1365768503915,303.3485085375911
Austria,Li-Ion_BESS,2045-2050,9783.513790968058,13502.274363310644,19567.02758268282,27004.548726621288,1366225366.6350877,10079.288393247669,1119.9209325809084
Austria,Li-Ion_BESS,2050-2055,5270.464140295625,18639.771310464068,10540.928281228822,37279.542620928136,429004348.0663522,12996.635333753811,1444.070592707853
Austria,Li-Ion_BESS,2055-2060,7.196593780248138e-06,15053.977940387313,1.4287141330395751e-05,30107.955880774625,0.2556732446625233,10141.565040657884,1126.8405600712263
BosniaH,HydroPumpStorage,2020-2025,8.669632620694756e-07,440.00000086696326,3.4624235922819935e-07,2199.3400003462425,0.9466668728919091,20.72985852555837,5.18246462619813
BosniaH,HydroPumpStorage,2025-2030,6.814277456613586e-08,440.0000009158571,7.46256472480257e-07,2199.3400010539995,0.11745593394864184,288.8936712565377,72.22341780906476
BosniaH,HydroPumpStorage,2030-2035,1.585198891173212e-07,440.0000010551267,6.179608381927681e-05,2199.340062811583,4.0856139956476945,539.9135411643656,134.97838528607096
BosniaH,HydroPumpStorage,2035-2040,5.7767314540225945e-08,440.0000010936453,219.93385362741896,2419.2739163194133,11108154.153778058,560.7409866697757,140.18524666232213
BosniaH,HydroPumpStorage,2040-2045,6.915996855529005e-08,440.0000011435542,2.38156422658529e-06,2419.27391863254,0.10753542615466756,594.1733555439598,148.54333888087905
BosniaH,HydroPumpStorage,2045-2050,1.1223680991031259e-07,440.0000003888299,1.750596530828737e-06,2419.273919277107,0.06560509796460523,661.5803695927499,165.395092393365
BosniaH,HydroPumpStorage,2050-2055,1.5158316717257064e-07,440.0000004722681,7.186335006474604e-06,2419.273926588013,0.11582973278822642,633.4645221714525,158.36613053775548
BosniaH,HydroPumpStorage,2055-2060,5.337428257869353e-07,440.0000008474908,1.5525465072751162e-05,2419.2738820480718,0.12199477039493663,617.5022566061535,154.37556414657595
BosniaH,Li-Ion_BESS,2020-2025,0.0005026690892622302,0.0005026690892622302,0.0010053381785244603,0.0010053381785244603,296.73388660005776,0.0013491957325566586,0.00014990946738680332
BosniaH,Li-Ion_BESS,2025-2030,0.0006612419302438674,0.0011638917697197832,0.0013224838605180292,0.0023277835394395663,248.73889759340804,0.0020598365563694056,0.00022886958018023828
BosniaH,Li-Ion_BESS,2030-2035,0.007860986532871289,0.009024859052800906,0.015721973065690467,0.01804971810560181,2282.1491342662316,0.010237415761450326,0.001137489503711923
BosniaH,Li-Ion_BESS,2035-2040,573.3131028465024,573.3216240354581,1146.62620570003,1146.6432480709161,130410434.31389359,362.5472176087567,40.283024177585
BosniaH,Li-Ion_BESS,2040-2045,0.00022490540409130901,573.3211887026711,0.0004498105663752258,1146.6423774053421,40.084240908805974,404.7790665325927,44.97545183579194
